count,mean,metric,p01,p10,p25,p50,p75,p90,p99,phase,protocol,variant
6,0.9262962962962963,defer_ratio,0.8848333333333334,0.8883333333333334,0.8997222222222223,0.9222222222222223,0.9555555555555556,0.9683333333333333,0.9698333333333333,pre_fault,compound_10f,n1_zero_shot
6,162.33333333333334,effective_propagated_queries,0.0,0.0,53.5,231.0,254.0,256.0,256.0,pre_fault,compound_10f,n1_zero_shot
6,0.0737037037037037,keep_ratio,0.030166666666666665,0.03166666666666666,0.044444444444444446,0.07777777777777778,0.10027777777777777,0.11166666666666666,0.11516666666666667,pre_fault,compound_10f,n1_zero_shot
6,0.0,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_fault,compound_10f,n1_zero_shot
5400,0.25896296572354105,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,pre_fault,compound_10f,n1_zero_shot
5400,0.8332969325228974,source_innovation,0.0,3.01599502563476e-06,1.0,1.0,1.0,1.0,1.0,pre_fault,compound_10f,n1_zero_shot
5400,1.1517303279152622,strength,0.29193973541259766,0.8681251764297485,0.9637974500656128,1.1015205383300781,1.2706751823425293,1.5477006673812868,2.0989071655273444,pre_fault,compound_10f,n1_zero_shot
5400,0.0,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_fault,compound_10f,n1_zero_shot
5400,0.6399843440398022,uncertainty,0.48793494164943696,0.5637454152107239,0.6114945411682129,0.6448450088500977,0.6748099327087402,0.6973196148872376,0.8726232647895813,pre_fault,compound_10f,n1_zero_shot
6,0.0737037037037037,write_ratio,0.030166666666666665,0.03166666666666666,0.044444444444444446,0.07777777777777778,0.10027777777777777,0.11166666666666666,0.11516666666666667,pre_fault,compound_10f,n1_zero_shot
49500,0.6498599871442926,actual_added_negative_evidence,0.13631790354847909,0.21819186955690384,0.42310677468776703,0.7105699181556702,0.8212759494781494,0.9574254095554352,1.2747399151325234,recovery,compound_10f,n1_zero_shot
49500,0.2646127356168334,actual_added_positive_evidence,0.048301939442753794,0.07802551090717316,0.1662372499704361,0.2724318504333496,0.3511231318116188,0.42273876667022703,0.5935507160425186,recovery,compound_10f,n1_zero_shot
49500,1.3869736371208923,alpha,1.1647797071933745,1.2264497518539428,1.2709347903728485,1.335637092590332,1.4180569648742676,1.5553591012954713,2.445153748989107,recovery,compound_10f,n1_zero_shot
49500,1.9085186056801766,beta,1.4720359361171722,1.6327971816062927,1.7089029550552368,1.8035160899162292,1.9563348293304443,2.253691387176514,3.8124342203140262,recovery,compound_10f,n1_zero_shot
55,0.8724242424242424,defer_ratio,0.7684,0.8288888888888889,0.8411111111111111,0.8855555555555555,0.9033333333333333,0.9213333333333333,0.9293111111111111,recovery,compound_10f,n1_zero_shot
55,245.01818181818183,effective_propagated_queries,223.58,240.0,243.0,246.0,249.0,250.6,252.92000000000002,recovery,compound_10f,n1_zero_shot
55,0.12747474747474746,keep_ratio,0.07068888888888888,0.07866666666666666,0.09666666666666668,0.11444444444444445,0.15888888888888889,0.1711111111111111,0.2316,recovery,compound_10f,n1_zero_shot
55,0.00010101010101010101,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,recovery,compound_10f,n1_zero_shot
49500,0.3020353561353804,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,recovery,compound_10f,n1_zero_shot
49500,0.7517910279336601,source_innovation,0.0,0.0,0.3031192272901535,1.0,1.0,1.0,1.0,recovery,compound_10f,n1_zero_shot
49500,1.2954922425722835,strength,0.7151320362091065,0.8973904848098755,1.0067076683044434,1.141598105430603,1.3313845992088318,1.7713951110839843,4.228477630615235,recovery,compound_10f,n1_zero_shot
49500,0.0006426299894698943,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recovery,compound_10f,n1_zero_shot
49500,0.6207351837709094,uncertainty,0.3211057436466217,0.5303077161312103,0.6003509610891342,0.6366186439990997,0.6651793867349625,0.6902762889862061,0.7366124439239502,recovery,compound_10f,n1_zero_shot
55,0.1275757575757576,write_ratio,0.07068888888888888,0.07866666666666666,0.09666666666666668,0.11444444444444445,0.15888888888888889,0.1711111111111111,0.2316,recovery,compound_10f,n1_zero_shot
18000,0.48069571283216483,actual_added_negative_evidence,0.0,0.0,0.13941847905516624,0.5623555183410645,0.7833636552095413,0.9090010523796082,1.2708080649375915,fault,crash_10f,n1_zero_shot
18000,0.20447519982569953,actual_added_positive_evidence,0.0,0.0,0.05047991778701544,0.20925094187259674,0.33281321823596954,0.42296132147312165,0.6047639590501783,fault,crash_10f,n1_zero_shot
18000,1.3148161042398876,alpha,1.0,1.0,1.1873717904090881,1.3202232718467712,1.4227381348609924,1.5692399144172668,2.1011839890479997,fault,crash_10f,n1_zero_shot
18000,1.7148566986719767,beta,1.0,1.0,1.520063430070877,1.7684779167175293,1.9244009852409363,2.2646084308624266,3.2373948740959158,fault,crash_10f,n1_zero_shot
20,0.8597222222222222,defer_ratio,0.8238555555555556,0.8365555555555556,0.8441666666666666,0.8605555555555555,0.8675,0.8866666666666667,0.9083666666666667,fault,crash_10f,n1_zero_shot
20,231.8,effective_propagated_queries,201.52,210.7,223.5,230.5,249.25,251.0,251.81,fault,crash_10f,n1_zero_shot
20,0.13122222222222224,keep_ratio,0.06533333333333333,0.11033333333333334,0.1225,0.1338888888888889,0.14694444444444443,0.15666666666666668,0.16926666666666665,fault,crash_10f,n1_zero_shot
20,0.009055555555555556,recover_ratio,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.006666666666666667,0.013611111111111112,0.021333333333333336,0.026933333333333326,fault,crash_10f,n1_zero_shot
18000,0.3099583358955052,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,fault,crash_10f,n1_zero_shot
18000,0.6198576503561603,source_innovation,0.0,0.0,0.0,1.0,1.0,1.0,1.0,fault,crash_10f,n1_zero_shot
18000,1.0296728029251099,strength,0.0,0.0,0.7919415235519409,1.103204369544983,1.3114622235298157,1.8109113693237304,3.258208966255185,fault,crash_10f,n1_zero_shot
18000,0.009035961747169495,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.48658287525177,fault,crash_10f,n1_zero_shot
18000,0.7008834299345811,uncertainty,0.38035764306783676,0.5248088419437409,0.6039627939462662,0.6444950997829437,0.7163473814725876,1.0,1.0,fault,crash_10f,n1_zero_shot
20,0.14027777777777778,write_ratio,0.09163333333333333,0.11333333333333334,0.1325,0.13944444444444445,0.15583333333333332,0.16344444444444445,0.1761444444444444,fault,crash_10f,n1_zero_shot
5400,0.6783689323667851,actual_added_negative_evidence,0.15740524157881736,0.24879460483789445,0.5888406336307526,0.7058908045291901,0.8134226649999619,0.9584084272384644,1.2790716254711156,pre_fault,crash_10f,n1_zero_shot
5400,0.2885929852537811,actual_added_positive_evidence,0.05826495923101902,0.09507590159773827,0.21898535639047623,0.28875796496868134,0.3612812012434006,0.4431116461753847,0.6226452571153641,pre_fault,crash_10f,n1_zero_shot
5400,1.3487263059836847,alpha,1.104880690574646,1.2278240203857422,1.26835098862648,1.3285298347473145,1.4087341129779816,1.5033015727996826,1.7198389971256256,pre_fault,crash_10f,n1_zero_shot
5400,1.8030040209160911,beta,1.187058925628662,1.6028043031692505,1.6754428148269653,1.7626051306724548,1.8882076740264893,2.084309530258179,2.481220018863678,pre_fault,crash_10f,n1_zero_shot
6,0.9262962962962963,defer_ratio,0.8848333333333334,0.8883333333333334,0.8997222222222223,0.9222222222222223,0.9555555555555556,0.9683333333333333,0.9698333333333333,pre_fault,crash_10f,n1_zero_shot
6,162.33333333333334,effective_propagated_queries,0.0,0.0,53.5,231.0,254.0,256.0,256.0,pre_fault,crash_10f,n1_zero_shot
6,0.0737037037037037,keep_ratio,0.030166666666666665,0.03166666666666666,0.044444444444444446,0.07777777777777778,0.10027777777777777,0.11166666666666666,0.11516666666666667,pre_fault,crash_10f,n1_zero_shot
6,0.0,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_fault,crash_10f,n1_zero_shot
5400,0.25896296572354105,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,pre_fault,crash_10f,n1_zero_shot
5400,0.8332969325228974,source_innovation,0.0,3.01599502563476e-06,1.0,1.0,1.0,1.0,1.0,pre_fault,crash_10f,n1_zero_shot
5400,1.1517303279152622,strength,0.29193973541259766,0.8681251764297485,0.9637974500656128,1.1015205383300781,1.2706751823425293,1.5477006673812868,2.0989071655273444,pre_fault,crash_10f,n1_zero_shot
5400,0.0,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_fault,crash_10f,n1_zero_shot
5400,0.6399843440398022,uncertainty,0.48793494164943696,0.5637454152107239,0.6114945411682129,0.6448450088500977,0.6748099327087402,0.6973196148872376,0.8726232647895813,pre_fault,crash_10f,n1_zero_shot
6,0.0737037037037037,write_ratio,0.030166666666666665,0.03166666666666666,0.044444444444444446,0.07777777777777778,0.10027777777777777,0.11166666666666666,0.11516666666666667,pre_fault,crash_10f,n1_zero_shot
49500,0.6481662570730303,actual_added_negative_evidence,0.13821134641766547,0.2194053739309311,0.4209546521306038,0.709272563457489,0.8181029856204987,0.9516676068305968,1.2703464150428774,recovery,crash_10f,n1_zero_shot
49500,0.2657003061929812,actual_added_positive_evidence,0.04895284119993448,0.07876735106110573,0.1670333445072174,0.27352747321128845,0.35242677479982376,0.42476480603218064,0.5948719203472138,recovery,crash_10f,n1_zero_shot
49500,1.3966954577041395,alpha,1.1671482634544372,1.2274512767791748,1.2728355526924133,1.337969422340393,1.4225780963897705,1.5731221556663513,2.5343072915077216,recovery,crash_10f,n1_zero_shot
49500,1.9229899001916249,beta,1.4839978158473968,1.6334004998207092,1.7093642354011536,1.8032574653625488,1.9584125578403473,2.2803041696548463,3.982820856571198,recovery,crash_10f,n1_zero_shot
55,0.8662020202020202,defer_ratio,0.7652444444444445,0.8208888888888889,0.835,0.8644444444444445,0.9027777777777778,0.9215555555555556,0.9288000000000001,recovery,crash_10f,n1_zero_shot
55,246.4181818181818,effective_propagated_queries,218.44,240.0,244.5,248.0,251.0,253.0,254.46,recovery,crash_10f,n1_zero_shot
55,0.13371717171717173,keep_ratio,0.0712,0.07844444444444444,0.09722222222222222,0.13555555555555557,0.165,0.1791111111111111,0.23475555555555558,recovery,crash_10f,n1_zero_shot
55,8.080808080808081e-05,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0016222222222222232,recovery,crash_10f,n1_zero_shot
49500,0.307018184399665,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,recovery,crash_10f,n1_zero_shot
49500,0.7518475231967792,source_innovation,0.0,0.0,0.30648288130760193,1.0,1.0,1.0,1.0,recovery,crash_10f,n1_zero_shot
49500,1.3196853581486325,strength,0.7262446498870849,0.8992956161499024,1.007991075515747,1.1449851989746094,1.338601529598236,1.8147227525711054,4.493312897682193,recovery,crash_10f,n1_zero_shot
49500,0.0007960410515467326,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recovery,crash_10f,n1_zero_shot
49500,0.6182635551769324,uncertainty,0.3080091735720634,0.5242844760417938,0.599053218960762,0.6359330415725708,0.6648956090211868,0.6898227155208587,0.7336098968982697,recovery,crash_10f,n1_zero_shot
55,0.1337979797979798,write_ratio,0.0712,0.07844444444444444,0.09722222222222222,0.13555555555555557,0.165,0.1791111111111111,0.23475555555555558,recovery,crash_10f,n1_zero_shot
9000,0.48338298482282294,actual_added_negative_evidence,0.0,0.0,0.1433546394109726,0.5709830522537231,0.7800950407981873,0.9134244203567505,1.2680659651756292,fault,crash_5f,n1_zero_shot
9000,0.20232923657338445,actual_added_positive_evidence,0.0,0.0,0.05144318100064993,0.20431827008724213,0.3274189829826355,0.4184739261865616,0.6092697101831439,fault,crash_5f,n1_zero_shot
9000,1.307873024198744,alpha,1.0,1.0,1.1866706609725952,1.3152762055397034,1.4214500188827515,1.572586762905121,1.9599738574028023,fault,crash_5f,n1_zero_shot
9000,1.7138100613620546,beta,1.0,1.0,1.5277113020420074,1.7670469284057617,1.934102475643158,2.27871630191803,3.0731601715087895,fault,crash_5f,n1_zero_shot
10,0.8488888888888889,defer_ratio,0.8224111111111111,0.8341111111111111,0.8391666666666666,0.8511111111111112,0.8608333333333333,0.8636666666666666,0.8663666666666667,fault,crash_5f,n1_zero_shot
10,235.6,effective_propagated_queries,208.45,212.5,222.5,242.0,251.0,251.1,251.91,fault,crash_5f,n1_zero_shot
10,0.14044444444444448,keep_ratio,0.11797777777777778,0.11977777777777777,0.12416666666666668,0.14055555555555554,0.15444444444444444,0.15822222222222224,0.17082222222222224,fault,crash_5f,n1_zero_shot
10,0.010666666666666666,recover_ratio,0.0013111111111111112,0.0031111111111111114,0.005,0.009444444444444445,0.014166666666666666,0.021333333333333333,0.023133333333333336,fault,crash_5f,n1_zero_shot
9000,0.31822222475210826,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,fault,crash_5f,n1_zero_shot
9000,0.6190536044637363,source_innovation,0.0,0.0,0.0,1.0,1.0,1.0,1.0,fault,crash_5f,n1_zero_shot
9000,1.0216830859184265,strength,0.0,0.0,0.8008133172988892,1.098371982574463,1.319278061389923,1.8428402900695804,2.931836223602296,fault,crash_5f,n1_zero_shot
9000,0.007638624409834544,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.28346866369247437,fault,crash_5f,n1_zero_shot
9000,0.7011405326856507,uncertainty,0.4055284762382507,0.5204483926296234,0.6025406569242477,0.6455002725124359,0.7140783071517944,1.0,1.0,fault,crash_5f,n1_zero_shot
10,0.1511111111111111,write_ratio,0.13363333333333333,0.13633333333333333,0.13916666666666666,0.1488888888888889,0.16083333333333333,0.1658888888888889,0.17758888888888888,fault,crash_5f,n1_zero_shot
5400,0.6783689323667851,actual_added_negative_evidence,0.15740524157881736,0.24879460483789445,0.5888406336307526,0.7058908045291901,0.8134226649999619,0.9584084272384644,1.2790716254711156,pre_fault,crash_5f,n1_zero_shot
5400,0.2885929852537811,actual_added_positive_evidence,0.05826495923101902,0.09507590159773827,0.21898535639047623,0.28875796496868134,0.3612812012434006,0.4431116461753847,0.6226452571153641,pre_fault,crash_5f,n1_zero_shot
5400,1.3487263059836847,alpha,1.104880690574646,1.2278240203857422,1.26835098862648,1.3285298347473145,1.4087341129779816,1.5033015727996826,1.7198389971256256,pre_fault,crash_5f,n1_zero_shot
5400,1.8030040209160911,beta,1.187058925628662,1.6028043031692505,1.6754428148269653,1.7626051306724548,1.8882076740264893,2.084309530258179,2.481220018863678,pre_fault,crash_5f,n1_zero_shot
6,0.9262962962962963,defer_ratio,0.8848333333333334,0.8883333333333334,0.8997222222222223,0.9222222222222223,0.9555555555555556,0.9683333333333333,0.9698333333333333,pre_fault,crash_5f,n1_zero_shot
6,162.33333333333334,effective_propagated_queries,0.0,0.0,53.5,231.0,254.0,256.0,256.0,pre_fault,crash_5f,n1_zero_shot
6,0.0737037037037037,keep_ratio,0.030166666666666665,0.03166666666666666,0.044444444444444446,0.07777777777777778,0.10027777777777777,0.11166666666666666,0.11516666666666667,pre_fault,crash_5f,n1_zero_shot
6,0.0,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_fault,crash_5f,n1_zero_shot
5400,0.25896296572354105,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,pre_fault,crash_5f,n1_zero_shot
5400,0.8332969325228974,source_innovation,0.0,3.01599502563476e-06,1.0,1.0,1.0,1.0,1.0,pre_fault,crash_5f,n1_zero_shot
5400,1.1517303279152622,strength,0.29193973541259766,0.8681251764297485,0.9637974500656128,1.1015205383300781,1.2706751823425293,1.5477006673812868,2.0989071655273444,pre_fault,crash_5f,n1_zero_shot
5400,0.0,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_fault,crash_5f,n1_zero_shot
5400,0.6399843440398022,uncertainty,0.48793494164943696,0.5637454152107239,0.6114945411682129,0.6448450088500977,0.6748099327087402,0.6973196148872376,0.8726232647895813,pre_fault,crash_5f,n1_zero_shot
6,0.0737037037037037,write_ratio,0.030166666666666665,0.03166666666666666,0.044444444444444446,0.07777777777777778,0.10027777777777777,0.11166666666666666,0.11516666666666667,pre_fault,crash_5f,n1_zero_shot
58500,0.6486520840482325,actual_added_negative_evidence,0.1384153248369694,0.21914278268814086,0.4156174883246422,0.7100916802883148,0.8194001317024231,0.956562477350235,1.2743607532978063,recovery,crash_5f,n1_zero_shot
58500,0.26347057938811363,actual_added_positive_evidence,0.04891083039343357,0.07771276906132699,0.1628095768392086,0.27155907452106476,0.35032111406326294,0.42106538712978364,0.58991820037365,recovery,crash_5f,n1_zero_shot
58500,1.392471398924151,alpha,1.1648805058002472,1.226805830001831,1.2711973190307617,1.3359215259552002,1.4179937541484833,1.5646184086799622,2.5105474734306346,recovery,crash_5f,n1_zero_shot
58500,1.9241829117730131,beta,1.481768114566803,1.6343177676200866,1.7104261815547943,1.8052528500556946,1.961453765630722,2.2804910182952876,3.9721242022514347,recovery,crash_5f,n1_zero_shot
65,0.8671111111111109,defer_ratio,0.765511111111111,0.8204444444444444,0.8333333333333334,0.8733333333333333,0.8977777777777778,0.9168888888888889,0.9304888888888889,recovery,crash_5f,n1_zero_shot
65,247.41538461538462,effective_propagated_queries,230.4,240.2,244.0,249.0,251.0,253.0,255.0,recovery,crash_5f,n1_zero_shot
65,0.13282051282051283,keep_ratio,0.0695111111111111,0.08311111111111111,0.10222222222222223,0.12666666666666668,0.16666666666666666,0.17955555555555555,0.23448888888888889,recovery,crash_5f,n1_zero_shot
65,6.837606837606838e-05,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0015111111111111104,recovery,crash_5f,n1_zero_shot
58500,0.3062940196782096,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,recovery,crash_5f,n1_zero_shot
58500,0.7500557459175077,source_innovation,0.0,0.0,0.2968715727329254,1.0,1.0,1.0,1.0,recovery,crash_5f,n1_zero_shot
58500,1.3166543108255435,strength,0.724062647819519,0.9031280040740967,1.0082388520240784,1.1429048776626587,1.335793375968933,1.8055636167526241,4.459625487327577,recovery,crash_5f,n1_zero_shot
58500,0.0002142270253254817,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recovery,crash_5f,n1_zero_shot
58500,0.6186269141990914,uncertainty,0.3096154594421387,0.5255463480949402,0.5995575189590454,0.6363539695739746,0.6648408025503159,0.6889120697975158,0.7341975110769272,recovery,crash_5f,n1_zero_shot
65,0.1328888888888889,write_ratio,0.0695111111111111,0.08311111111111111,0.10222222222222223,0.12666666666666668,0.16666666666666666,0.17955555555555555,0.23448888888888889,recovery,crash_5f,n1_zero_shot
72900,1.0941479986076166,actual_added_negative_evidence,0.708149386048317,0.893926602602005,0.9775703400373459,1.054231584072113,1.1560974717140198,1.4113155722618105,1.7180529713630674,clean,clean,s2_2
72900,0.4354215304984549,actual_added_positive_evidence,0.21860466077923774,0.30499663949012756,0.35687651485204697,0.42112311720848083,0.4992112070322037,0.5811508595943451,0.7916813385486582,clean,clean,s2_2
72900,1.767597343503039,alpha,1.2447384870052338,1.3272728204727173,1.3858636319637299,1.4808332920074463,1.716692715883255,2.4968572139739997,5.407556672096234,clean,clean,s2_2
72900,2.7694230361158136,beta,1.804746037721634,1.9523690462112426,2.0209009647369385,2.1251909732818604,2.828140139579773,4.201868772506716,9.52132962226865,clean,clean,s2_2
81,0.5965294924554184,defer_ratio,0.5235555555555556,0.5733333333333334,0.5822222222222222,0.5933333333333334,0.6044444444444445,0.6133333333333333,0.8213333333333335,clean,clean,s2_2
81,249.66666666666666,effective_propagated_queries,0.0,256.0,256.0,256.0,256.0,256.0,256.0,clean,clean,s2_2
81,0.4034293552812071,keep_ratio,0.17866666666666667,0.38666666666666666,0.39555555555555555,0.4066666666666667,0.4177777777777778,0.4266666666666667,0.4764444444444445,clean,clean,s2_2
81,4.115226337448559e-05,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333365,clean,clean,s2_2
72900,0.5227661197476181,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,1.0,clean,clean,s2_2
72900,2.537020380022758,strength,1.2310204458236695,1.3582570552825928,1.4347782135009766,1.5467339754104614,2.62225341796875,4.70367751121522,12.688345727920483,clean,clean,s2_2
72900,0.49997163815140233,uncertainty,0.13616237923502922,0.29834371209144595,0.4326893761754036,0.5638990700244904,0.5822792202234268,0.5955470502376556,0.6189994823932647,clean,clean,s2_2
81,0.40347050754458164,write_ratio,0.17866666666666667,0.38666666666666666,0.39555555555555555,0.4066666666666667,0.4177777777777778,0.4266666666666667,0.4764444444444445,clean,clean,s2_2
18000,0.6864339910700089,actual_added_negative_evidence,0.0,0.0,0.36831410229206085,0.8032917380332947,1.0765376091003418,1.2133277177810669,1.6604219031333918,fault,compound_10f,s2_2
18000,0.28012728100642564,actual_added_positive_evidence,0.0,0.0,0.14600558578968048,0.28653964400291443,0.4256930574774742,0.5249545693397522,0.7192351442575451,fault,compound_10f,s2_2
18000,1.488393912937906,alpha,1.0,1.0,1.184516429901123,1.3843399286270142,1.5726402699947357,2.0600027084350585,3.7050721359252736,fault,compound_10f,s2_2
18000,2.114449035293526,beta,1.0,1.0,1.406638264656067,2.007248878479004,2.3062068819999695,3.434133410453797,6.520285921096789,fault,compound_10f,s2_2
20,0.6751111111111111,defer_ratio,0.6591,0.661,0.6672222222222223,0.6688888888888889,0.6811111111111111,0.6918888888888889,0.7114888888888888,fault,compound_10f,s2_2
20,248.45,effective_propagated_queries,227.66,241.7,245.75,250.5,253.0,255.1,256.0,fault,compound_10f,s2_2
20,0.22555555555555556,keep_ratio,0.15268888888888887,0.1728888888888889,0.19861111111111113,0.22555555555555556,0.26166666666666666,0.2673333333333333,0.2823333333333333,fault,compound_10f,s2_2
20,0.09933333333333333,recover_ratio,0.04883333333333333,0.06333333333333334,0.06833333333333333,0.09166666666666667,0.1275,0.1418888888888889,0.17048888888888886,fault,compound_10f,s2_2
18000,0.4350777797897657,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.75,1.0,1.0,fault,compound_10f,s2_2
18000,1.602842947628763,strength,0.0,0.0,0.6363701224327087,1.4218298196792603,1.8724769353866577,3.4918471336364756,8.322498130798335,fault,compound_10f,s2_2
18000,0.6431557326167822,uncertainty,0.1937515439093113,0.3641762048006058,0.5164653062820435,0.5844826102256775,0.7586188167333603,1.0,1.0,fault,compound_10f,s2_2
20,0.32488888888888895,write_ratio,0.2885111111111111,0.3081111111111111,0.3188888888888889,0.33111111111111113,0.33277777777777773,0.339,0.3409,fault,compound_10f,s2_2
5400,1.0853924756352273,actual_added_negative_evidence,0.7373121112585068,0.8935572922229766,0.9637231081724167,1.035468876361847,1.1407440602779388,1.4289041161537175,1.7090418100357057,pre_fault,compound_10f,s2_2
5400,0.45434523442173724,actual_added_positive_evidence,0.24527737259864807,0.32606921195983884,0.3740338385105133,0.4332464039325714,0.5135096460580826,0.6145069241523743,0.8262800884246828,pre_fault,compound_10f,s2_2
5400,1.5591832316363299,alpha,1.2622394013404845,1.33908953666687,1.3909730911254883,1.4704954028129578,1.6377186179161072,1.910318160057068,2.496316418647767,pre_fault,compound_10f,s2_2
5400,2.2960533150478644,beta,1.7642432296276092,1.9086768627166748,1.9775284826755524,2.0642563104629517,2.4649746417999268,3.0943988084793093,4.186728959083558,pre_fault,compound_10f,s2_2
6,0.6648148148148149,defer_ratio,0.5692222222222222,0.5722222222222222,0.5777777777777778,0.5955555555555556,0.765,0.8266666666666667,0.8346666666666667,pre_fault,compound_10f,s2_2
6,170.66666666666666,effective_propagated_queries,0.0,0.0,64.0,256.0,256.0,256.0,256.0,pre_fault,compound_10f,s2_2
6,0.3351851851851852,keep_ratio,0.16533333333333333,0.17333333333333334,0.235,0.40444444444444444,0.4222222222222222,0.4277777777777778,0.43077777777777776,pre_fault,compound_10f,s2_2
6,0.0,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pre_fault,compound_10f,s2_2
5400,0.4681481501294507,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,1.0,pre_fault,compound_10f,s2_2
5400,1.8552365480970454,strength,1.2117899394035339,1.32828950881958,1.3962824940681458,1.5058412551879883,2.0919079780578613,2.929130649566651,4.504777827262881,pre_fault,compound_10f,s2_2
5400,0.5349202838043372,uncertainty,0.3074663171172142,0.40575107634067537,0.4887695610523224,0.5704765021800995,0.5888791680335999,0.600909286737442,0.6227057075500488,pre_fault,compound_10f,s2_2
6,0.3351851851851852,write_ratio,0.16533333333333333,0.17333333333333334,0.235,0.40444444444444444,0.4222222222222222,0.4277777777777778,0.43077777777777776,pre_fault,compound_10f,s2_2
49500,1.0906350778693503,actual_added_negative_evidence,0.7008028900623322,0.8901142060756684,0.9772436320781708,1.052597999572754,1.153079777956009,1.3997413992881775,1.7051428067684176,recovery,compound_10f,s2_2
49500,0.43692086069940617,actual_added_positive_evidence,0.21664670690894128,0.30389201939105986,0.3576386421918869,0.42341382801532745,0.5013761520385742,0.5820543348789214,0.7984684854745866,recovery,compound_10f,s2_2
49500,1.7992164644303947,alpha,1.245346199274063,1.3278324007987976,1.3874057829380035,1.4842981696128845,1.731082260608673,2.677591156959533,5.5185816717147835,recovery,compound_10f,s2_2
49500,2.809445158857288,beta,1.8161356437206269,1.958772397041321,2.0248196721076965,2.1281888484954834,2.8475616574287415,4.418087863922119,9.520677871704104,recovery,compound_10f,s2_2
55,0.5916565656565655,defer_ratio,0.5199333333333334,0.5755555555555556,0.5833333333333334,0.5944444444444444,0.6011111111111112,0.6122222222222222,0.6292888888888889,recovery,compound_10f,s2_2
55,255.34545454545454,effective_propagated_queries,239.5,256.0,256.0,256.0,256.0,256.0,256.0,recovery,compound_10f,s2_2
55,0.40828282828282836,keep_ratio,0.3707111111111111,0.386,0.3988888888888889,0.40555555555555556,0.4166666666666667,0.42444444444444446,0.4800666666666667,recovery,compound_10f,s2_2
55,6.0606060606060605e-05,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0016222222222222232,recovery,compound_10f,s2_2
49500,0.52665959772287,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,1.0,recovery,compound_10f,s2_2
49500,2.608661622914401,strength,1.2336039876937865,1.36086585521698,1.440701186656952,1.553523302078247,2.639844059944153,5.052797651290892,12.765265159606964,recovery,compound_10f,s2_2
49500,0.4968422331462304,uncertainty,0.1354530346393585,0.28357542455196383,0.4310489743947983,0.5628216862678528,0.5812768787145615,0.5950847327709198,0.6185049039125444,recovery,compound_10f,s2_2
55,0.4083434343434344,write_ratio,0.3707111111111111,0.3877777777777778,0.3988888888888889,0.40555555555555556,0.4166666666666667,0.42444444444444446,0.4800666666666667,recovery,compound_10f,s2_2
18000,0.8437341134786192,actual_added_negative_evidence,0.0,0.0,0.7913878262042999,1.0055363774299622,1.1147488951683044,1.3127251148223877,1.709894264936447,fault,crash_10f,s2_2
18000,0.3539084790404886,actual_added_positive_evidence,0.0,0.0,0.2615795359015465,0.4034256339073181,0.4939473792910576,0.5920699834823608,0.8053905624151221,fault,crash_10f,s2_2
